设备编号,下单时间,订单编号,购买数量（个）,手续费（元）,总金额（元）,支付状态,出货状态,收款方,退款金额（元）,购买用户,商品ID,商品详情,省市区,软件版本
113041,2018/9/27 12:46,113041qr15380236005449,1,0.16,3.5,微信,出货成功,平台,0.0,os-xL0kNd_sutZRoXI4pRFhs35_8,商品0015,东鹏特饮X1,广东省东莞市,V3.0.33;rk3288;(900x1440)
113041,2018/9/27 12:46,113041qr15380236005449,1,0.16,3.5,微信,出货成功,平台,0.0,os-xL0kNd_sutZRoXI4pRFhs35_8,商品0015,东鹏特饮X1,广东省东莞市,V3.0.33;rk3288;(900x1440)
113041,2018/9/27 12:46,113041qr15380236005449,1,0.16,3.5,微信,出货成功,平台,0.0,os-xL0kNd_sutZRoXI4pRFhs35_8,商品0015,东鹏特饮X1,广东省东莞市,V3.0.33;rk3288;(900x1440)
113041,2018/9/27 12:46,113041qr15380236005449,1,0.16,3.5,微信,出货成功,平台,0.0,os-xL0kNd_sutZRoXI4pRFhs35_8,商品0015,东鹏特饮X1,广东省东莞市,V3.0.33;rk3288;(900x1440)
113106,2018/9/27 12:25,113106qr15380224358946,1,0.07,3.5,微信,出货成功,平台,0.0,os-xL0n5IzXuvvg-URGxIv1wlD98,商品0015,东鹏特饮X1,广东省东莞市,V3.0.33;rk3288;(900x1440)
112536,2018/9/27 12:20,112536qr15380220578488,1,0.08,3.5,微信,出货成功,平台,0.0,os-xL0hdfrYBIW41UvVxn1XRgwaM,商品0015,东鹏特饮X1,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
113010,2018/9/27 12:05,113010qr15380211364687,1,0.07,3.5,微信,出货成功,平台,0.0,os-xL0pqzzjj-ShEO2tmguY-hfOQ,商品0015,东鹏特饮X1,广东省深圳市龙岗区,V3.0.35;rk3288;(900x1440)
113032,2018/9/27 12:03,113032qr15380210565713,1,0.08,3.5,微信,出货成功,平台,0.0,os-xL0po4d5EWC0N6U7oWRhdxXrU,商品0015,东鹏特饮X1,广东省广州市天河区,V3.0.37;rk3288;(900x1440)
113032,2018/9/27 12:03,113032qr15380210565713,1,0.08,3.5,微信,出货成功,平台,0.0,os-xL0po4d5EWC0N6U7oWRhdxXrU,商品0015,东鹏特饮X1,广东省广州市天河区,V3.0.37;rk3288;(900x1440)
113010,2018/9/27 11:52,113010qr15380203735800,1,0.11,3.5,微信,出货成功,平台,0.0,os-xL0kRGv-lIHh06Sgpr9S6E_8I,商品0015,东鹏特饮X1,广东省深圳市龙岗区,V3.0.35;rk3288;(900x1440)
113039,2018/9/27 11:22,113039qr15380186387443,1,0.0,3.5,微信,出货成功,平台,0.0,os-xL0q2pnp3E_kXwYYZSeCxPNAQ,商品0015,东鹏特饮X1,广东省佛山市顺德区,V3.0.35;rk3288(UnRoot);(1050x1680)
112669,2018/9/27 11:07,112669qr15380176538825,1,0.07,3.5,微信,出货成功,平台,0.0,ooCjVwFmPvTkTZpxWinoy6LidtoQ,商品0015,东鹏特饮X1,广东省中山市,V3.0.31;rk3288;(900x1440)
112669,2018/9/27 11:07,112669qr15380176538825,1,0.07,3.5,微信,出货成功,平台,0.0,ooCjVwFmPvTkTZpxWinoy6LidtoQ,商品0015,东鹏特饮X1,广东省中山市,V3.0.31;rk3288;(900x1440)
113611,2018/9/27 10:10,113611qr15380143156741,1,0.07,3.5,微信,出货成功,平台,0.0,os-xL0sB1nnaraKnWFOLR4YtVFoE,商品0015,东鹏特饮X1,广东省佛山市禅城区,V3.0.37;rk3288;(900x1440)
113611,2018/9/27 8:27,113611qr15380081411570,1,0.14,3.5,微信,出货成功,平台,0.0,os-xL0hsTgdOnJ6zMw9knx8_aPFM,商品0015,东鹏特饮X1,广东省佛山市禅城区,V3.0.37;rk3288;(900x1440)
112670,2018/9/27 8:05,112670qr15380068016590,1,0.06,3.5,微信,出货成功,平台,0.0,os-xL0pYghZ8VGS3xrSotTg4Q1I4,商品0015,东鹏特饮X1,广东省中山市,V3.0.31;rk3288;(900x1440)
113090,2018/9/27 3:45,113090qr15379910983443,1,0.1,3.5,微信,出货成功,平台,0.0,os-xL0mVSiTZ3oZ11RrZ0g3J_xBU,商品0015,东鹏特饮X1,广东省东莞市,V3.0.33;rk3288;(900x1440)
113090,2018/9/27 3:45,113090qr15379910983443,1,0.1,3.5,微信,出货成功,平台,0.0,os-xL0mVSiTZ3oZ11RrZ0g3J_xBU,商品0015,东鹏特饮X1,广东省东莞市,V3.0.33;rk3288;(900x1440)
113021,2018/9/27 3:27,113021qr15379900152784,1,0.06,3.5,支付宝,出货成功,平台,0.0,os-xL0tnJsKdPfqKe90mLmUn5rGY,商品0015,东鹏特饮X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
112535,2018/9/27 3:02,112535qr15379885717025,1,0.19,3.5,微信,出货成功,平台,0.0,os-xL0oAIrEXCTURuDPPOmXc7wZw,商品0015,东鹏特饮X1,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
113612,2018/9/27 0:30,113612qr15379794074649,1,0.11,3.5,微信,出货成功,平台,0.0,os-xL0prI8Zw4bZMrNjzUEuO3ehw,商品0015,东鹏特饮X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113612,2018/9/27 0:30,113612qr15379794074649,1,0.11,3.5,微信,出货成功,平台,0.0,os-xL0prI8Zw4bZMrNjzUEuO3ehw,商品0015,东鹏特饮X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
112678,2018/9/27 0:18,112678qr15379787731148,1,0.08,3.5,微信,出货成功,平台,0.0,os-xL0napNrxpN511LZLNTjKLcdo,商品0015,东鹏特饮X1,广东省广州市白云区,V3.0.35;rk3288;(900x1440)
113612,2018/9/27 0:03,113612qr15379778168326,1,0.07,3.5,微信,出货成功,平台,0.0,os-xL0lBLc0lp4M_FXrC7rBryOnk,商品0015,东鹏特饮X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113612,2018/9/27 0:03,113612qr15379778168326,1,0.07,3.5,微信,出货成功,平台,0.0,os-xL0lBLc0lp4M_FXrC7rBryOnk,商品0015,东鹏特饮X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113612,2018/9/26 23:30,113612qr15379758392965,1,0.08,3.5,微信,出货成功,平台,0.0,os-xL0mJ91H-yLfgi-a6jYOW6rHE,商品0015,东鹏特饮X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
112690,2018/9/26 22:21,112690qr15379716956220,1,0.11,3.5,微信,出货成功,平台,0.0,os-xL0u_O6ZKfNHQYqGSjGiU4nl0,商品0015,东鹏特饮X1,广东省佛山市顺德区,V3.0.33;rk3288;(900x1440)
112690,2018/9/26 22:21,112690qr15379716956220,1,0.11,3.5,微信,出货成功,平台,0.0,os-xL0u_O6ZKfNHQYqGSjGiU4nl0,商品0015,东鹏特饮X1,广东省佛山市顺德区,V3.0.33;rk3288;(900x1440)
112690,2018/9/26 22:21,112690qr15379716956220,1,0.11,3.5,微信,出货成功,平台,0.0,os-xL0u_O6ZKfNHQYqGSjGiU4nl0,商品0015,东鹏特饮X1,广东省佛山市顺德区,V3.0.33;rk3288;(900x1440)
112690,2018/9/26 22:20,112690qr15379716067735,1,0.17,3.5,微信,出货成功,平台,0.0,os-xL0pQD400DsOX_7_1Wi5M_cGg,商品0015,东鹏特饮X1,广东省佛山市顺德区,V3.0.33;rk3288;(900x1440)
112690,2018/9/26 22:20,112690qr15379716067735,1,0.17,3.5,微信,出货成功,平台,0.0,os-xL0pQD400DsOX_7_1Wi5M_cGg,商品0015,东鹏特饮X1,广东省佛山市顺德区,V3.0.33;rk3288;(900x1440)
113068,2018/9/26 22:06,113068qr15379708432796,1,0.11,3.5,微信,出货成功,平台,0.0,os-xL0hQP3fdGSU-JUeuHurnbxCU,商品0015,东鹏特饮X1,广东省东莞市,V3.0.33;rk3288;(900x1440)
113068,2018/9/26 22:06,113068qr15379708432796,1,0.11,3.5,微信,出货成功,平台,0.0,os-xL0hQP3fdGSU-JUeuHurnbxCU,商品0015,东鹏特饮X1,广东省东莞市,V3.0.33;rk3288;(900x1440)
113021,2018/9/26 22:06,113021qr15379707511858,1,0.11,3.5,微信,出货成功,平台,0.0,os-xL0t8KDlvOKZBedg_OPzondNc,商品0015,东鹏特饮X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113021,2018/9/26 22:06,113021qr15379707511858,1,0.11,3.5,微信,出货成功,平台,0.0,os-xL0t8KDlvOKZBedg_OPzondNc,商品0015,东鹏特饮X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113021,2018/9/26 22:06,113021qr15379707511858,1,0.11,3.5,微信,出货成功,平台,0.0,os-xL0t8KDlvOKZBedg_OPzondNc,商品0015,东鹏特饮X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
112667,2018/9/26 21:57,112667qr15379702706733,1,0.14,3.5,微信,出货成功,平台,0.0,os-xL0uVFat0eAGhvVzMqAruc47w,商品0015,东鹏特饮X1,广东省中山市,V3.0.31;rk3288;(900x1440)
112667,2018/9/26 21:57,112667qr15379702706733,1,0.14,3.5,微信,出货成功,平台,0.0,os-xL0uVFat0eAGhvVzMqAruc47w,商品0015,东鹏特饮X1,广东省中山市,V3.0.31;rk3288;(900x1440)
112667,2018/9/26 21:57,112667qr15379702706733,1,0.14,3.5,微信,出货成功,平台,0.0,os-xL0uVFat0eAGhvVzMqAruc47w,商品0015,东鹏特饮X1,广东省中山市,V3.0.31;rk3288;(900x1440)
112667,2018/9/26 21:57,112667qr15379702706733,1,0.14,3.5,微信,出货成功,平台,0.0,os-xL0uVFat0eAGhvVzMqAruc47w,商品0015,东鹏特饮X1,广东省中山市,V3.0.31;rk3288;(900x1440)
113093,2018/9/26 21:53,113093qr15379699782660,1,0.07,3.5,微信,出货成功,平台,0.0,os-xL0owzcSic_rBfgDuxIkMAF_4,商品0015,东鹏特饮X1,广东省东莞市,V3.0.33;rk3288;(900x1440)
113093,2018/9/26 21:53,113093qr15379699782660,1,0.07,3.5,微信,出货成功,平台,0.0,os-xL0owzcSic_rBfgDuxIkMAF_4,商品0015,东鹏特饮X1,广东省东莞市,V3.0.33;rk3288;(900x1440)
112692,2018/9/26 21:49,112692qr15379697788922,1,0.07,3.5,微信,出货成功,平台,0.0,os-xL0qvctH_goILkDJkOjIqlrCQ,商品0015,东鹏特饮X1,广东省东莞市,V3.0.35;rk3288;(900x1440)
112667,2018/9/26 20:42,112667qr15379657925190,1,0.14,3.5,微信,出货成功,平台,0.0,os-xL0hHh_wy7mvOSoWSq54Jo3Ps,商品0015,东鹏特饮X1,广东省中山市,V3.0.31;rk3288;(900x1440)
112667,2018/9/26 20:42,112667qr15379657925190,1,0.14,3.5,微信,出货成功,平台,0.0,os-xL0hHh_wy7mvOSoWSq54Jo3Ps,商品0015,东鹏特饮X1,广东省中山市,V3.0.31;rk3288;(900x1440)
112667,2018/9/26 20:42,112667qr15379657925190,1,0.14,3.5,微信,出货成功,平台,0.0,os-xL0hHh_wy7mvOSoWSq54Jo3Ps,商品0015,东鹏特饮X1,广东省中山市,V3.0.31;rk3288;(900x1440)
112667,2018/9/26 20:42,112667qr15379657925190,1,0.14,3.5,微信,出货成功,平台,0.0,os-xL0hHh_wy7mvOSoWSq54Jo3Ps,商品0015,东鹏特饮X1,广东省中山市,V3.0.31;rk3288;(900x1440)
112669,2018/9/26 20:30,112669qr15379650418843,1,0.11,3.5,微信,出货成功,平台,0.0,os-xL0gjuDe-nlUwe5qVKmXiccd8,商品0015,东鹏特饮X1,广东省中山市,V3.0.31;rk3288;(900x1440)
113612,2018/9/26 20:28,113612qr15379649107428,1,0.07,3.5,微信,出货成功,平台,0.0,os-xL0vePzaLpPEhDKvoeHAVsw_w,商品0015,东鹏特饮X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
112724,2018/9/26 20:27,112724qr15379649062979,1,0.16,3.5,微信,出货成功,平台,0.0,os-xL0t8Brc68zXY_Kd4_xlO1ec0,商品0015,东鹏特饮X1,广东省广州市越秀区,V3.0.37;rk3288;(900x1440)
112669,2018/9/26 20:25,112669qr15379647313842,1,0.07,3.5,微信,出货成功,平台,0.0,os-xL0rtTgTeK4ST2wGE8d5bNx-4,商品0015,东鹏特饮X1,广东省中山市,V3.0.31;rk3288;(900x1440)
112669,2018/9/26 20:25,112669qr15379647313842,1,0.07,3.5,微信,出货成功,平台,0.0,os-xL0rtTgTeK4ST2wGE8d5bNx-4,商品0015,东鹏特饮X1,广东省中山市,V3.0.31;rk3288;(900x1440)
113010,2018/9/26 19:44,113010qr15379622396957,1,0.18,3.5,微信,出货成功,平台,0.0,os-xL0iVk5XXmAJGbdjhLBkiJoqc,商品0015,东鹏特饮X1,广东省深圳市龙岗区,V3.0.35;rk3288;(900x1440)
112812,2018/9/26 19:09,112812qr15379601945429,1,0.07,3.5,微信,出货成功,平台,0.0,os-xL0sNuCGdNfG9DQ5WPuzR8LBM,商品0015,东鹏特饮X1,广东省东莞市,V3.0.35;rk3288;(900x1440)
112812,2018/9/26 19:09,112812qr15379601945429,1,0.07,3.5,微信,出货成功,平台,0.0,os-xL0sNuCGdNfG9DQ5WPuzR8LBM,商品0015,东鹏特饮X1,广东省东莞市,V3.0.35;rk3288;(900x1440)
113013,2018/9/26 17:41,113013qr15379548858650,1,0.09,3.5,微信,出货成功,平台,0.0,os-xL0kRGv-lIHh06Sgpr9S6E_8I,商品0015,东鹏特饮X1,广东省深圳市龙岗区,V3.0.35;rk3288;(900x1440)
113089,2018/9/26 17:28,113089qr15379541023232,1,0.07,3.5,微信,出货成功,平台,0.0,os-xL0pdgBwAe6VcCKCQenILtqmk,商品0015,东鹏特饮X1,广东省东莞市,V3.0.33;rk3288;(900x1440)
113089,2018/9/26 17:27,113089qr15379540409142,1,0.07,3.5,微信,出货成功,平台,0.0,os-xL0mYNr2Q-8_KjfpzMMSIk4-k,商品0015,东鹏特饮X1,广东省东莞市,V3.0.33;rk3288;(900x1440)
113089,2018/9/26 17:27,113089qr15379540409142,1,0.07,3.5,微信,出货成功,平台,0.0,os-xL0mYNr2Q-8_KjfpzMMSIk4-k,商品0015,东鹏特饮X1,广东省东莞市,V3.0.33;rk3288;(900x1440)
113089,2018/9/26 17:26,113089qr15379539721233,1,0.17,3.5,微信,出货成功,平台,0.0,os-xL0o0eiXuDRR-GXKNUEdWRCHQ,商品0015,东鹏特饮X1,广东省东莞市,V3.0.33;rk3288;(900x1440)
113612,2018/9/26 16:17,113612qr15379498326527,1,0.06,3.5,微信,出货成功,平台,0.0,os-xL0msoFaQodGz4Oy8tJDGrcLw,商品0015,东鹏特饮X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113010,2018/9/26 16:06,113010qr15379491643912,1,0.08,3.5,微信,出货成功,平台,0.0,os-xL0kKLAMP-6qzJQEFbdQDXFOM,商品0015,东鹏特饮X1,广东省深圳市龙岗区,V3.0.35;rk3288;(900x1440)
113014,2018/9/26 15:58,113014qr15379487231967,1,0.06,3.5,微信,出货成功,平台,0.0,os-xL0iI00wfDPW3bUm2PRVxK0D0,商品0015,东鹏特饮X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113014,2018/9/26 15:58,113014qr15379487231967,1,0.06,3.5,微信,出货成功,平台,0.0,os-xL0iI00wfDPW3bUm2PRVxK0D0,商品0015,东鹏特饮X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
112690,2018/9/26 15:55,112690qr15379485342668,1,0.19,3.5,微信,出货成功,平台,0.0,os-xL0u1YuJPsSC0lLcSk5S-YhUI,商品0015,东鹏特饮X1,广东省佛山市顺德区,V3.0.33;rk3288;(900x1440)
112887,2018/9/26 15:54,112887qr15379484535678,1,0.1,3.5,微信,出货成功,平台,0.0,os-xL0ib0inh9pzp1UpYRzW3ssck,商品0015,东鹏特饮X1,广东省中山市,V3.0.31;rk3288;(900x1440)
112667,2018/9/26 15:52,112667qr15379483718016,1,0.06,3.5,微信,出货成功,平台,0.0,os-xL0g-nnNuTjfLCb_Wr7QtBww8,商品0015,东鹏特饮X1,广东省中山市,V3.0.31;rk3288;(900x1440)
113013,2018/9/26 15:34,113013qr15379472499267,1,0.07,3.5,微信,出货成功,平台,0.0,os-xL0nAtc0AvMYpft3rE5LR9oRg,商品0015,东鹏特饮X1,广东省深圳市龙岗区,V3.0.35;rk3288;(900x1440)
112670,2018/9/26 15:05,112670qr15379455511803,1,0.14,3.5,微信,出货成功,平台,0.0,os-xL0pja2rOl4al_g9QCfkiDb18,商品0015,东鹏特饮X1,广东省中山市,V3.0.31;rk3288;(900x1440)
112670,2018/9/26 15:05,112670qr15379455511803,1,0.14,3.5,微信,出货成功,平台,0.0,os-xL0pja2rOl4al_g9QCfkiDb18,商品0015,东鹏特饮X1,广东省中山市,V3.0.31;rk3288;(900x1440)
112670,2018/9/26 15:05,112670qr15379455511803,1,0.14,3.5,微信,出货成功,平台,0.0,os-xL0pja2rOl4al_g9QCfkiDb18,商品0015,东鹏特饮X1,广东省中山市,V3.0.31;rk3288;(900x1440)
112891,2018/9/26 15:02,112891qr15379453278823,1,0.12,3.5,支付宝,出货成功,平台,0.0,os-xL0hT4900V15TU0xRBh6NRqP4,商品0015,东鹏特饮X1,广东省中山市,V3.0.31;rk3288;(900x1440)
112667,2018/9/26 14:53,112667qr15379448299400,1,0.11,3.5,微信,出货成功,平台,0.0,os-xL0vHyBLul5vXoJQXCrHJ6Sjw,商品0015,东鹏特饮X1,广东省中山市,V3.0.31;rk3288;(900x1440)
113010,2018/9/26 14:51,113010qr15379447053944,1,0.07,3.5,微信,出货成功,平台,0.0,os-xL0hIdywBNJvcF0hJhN-6QUWM,商品0015,东鹏特饮X1,广东省深圳市龙岗区,V3.0.35;rk3288;(900x1440)
113010,2018/9/26 14:51,113010qr15379447053944,1,0.07,3.5,微信,出货成功,平台,0.0,os-xL0hIdywBNJvcF0hJhN-6QUWM,商品0015,东鹏特饮X1,广东省深圳市龙岗区,V3.0.35;rk3288;(900x1440)
113544,2018/9/26 14:25,113544qr15379431551813,1,0.07,3.5,微信,出货成功,平台,0.0,os-xL0jYUfHzECsvDSc5pUL_jtLA,商品0015,东鹏特饮X1,广东省广州市花都区,V3.0.37.2;rk3288;(900x1440)
113544,2018/9/26 14:25,113544qr15379431551813,1,0.07,3.5,微信,出货成功,平台,0.0,os-xL0jYUfHzECsvDSc5pUL_jtLA,商品0015,东鹏特饮X1,广东省广州市花都区,V3.0.37.2;rk3288;(900x1440)
112535,2018/9/26 13:57,112535qr15379415544140,1,0.08,3.5,微信,出货成功,平台,0.0,os-xL0o2YSF8t8wBIHOCtGuS-Wqw,商品0015,东鹏特饮X1,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112535,2018/9/26 13:57,112535qr15379415544140,1,0.08,3.5,微信,出货成功,平台,0.0,os-xL0o2YSF8t8wBIHOCtGuS-Wqw,商品0015,东鹏特饮X1,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112669,2018/9/26 13:39,112669qr15379403788284,1,0.13,3.5,微信,出货成功,平台,0.0,os-xL0iSvbhWZZpYZG1yJ0h5GE2s,商品0015,东鹏特饮X1,广东省中山市,V3.0.31;rk3288;(900x1440)
112669,2018/9/26 13:39,112669qr15379403788284,1,0.13,3.5,微信,出货成功,平台,0.0,os-xL0iSvbhWZZpYZG1yJ0h5GE2s,商品0015,东鹏特饮X1,广东省中山市,V3.0.31;rk3288;(900x1440)
112669,2018/9/26 13:38,112669qr15379403142800,1,0.14,3.5,微信,出货成功,平台,0.0,ooCjVwG6grjRbgMX2KhxGiGIe-2U,商品0015,东鹏特饮X1,广东省中山市,V3.0.31;rk3288;(900x1440)
112669,2018/9/26 13:38,112669qr15379403142800,1,0.14,3.5,微信,出货成功,平台,0.0,ooCjVwG6grjRbgMX2KhxGiGIe-2U,商品0015,东鹏特饮X1,广东省中山市,V3.0.31;rk3288;(900x1440)
112669,2018/9/26 13:38,112669qr15379403142800,1,0.14,3.5,微信,出货成功,平台,0.0,ooCjVwG6grjRbgMX2KhxGiGIe-2U,商品0015,东鹏特饮X1,广东省中山市,V3.0.31;rk3288;(900x1440)
112669,2018/9/26 13:38,112669qr15379403142800,1,0.14,3.5,微信,出货成功,平台,0.0,ooCjVwG6grjRbgMX2KhxGiGIe-2U,商品0015,东鹏特饮X1,广东省中山市,V3.0.31;rk3288;(900x1440)
112669,2018/9/26 13:02,112669qr15379381854532,1,0.11,3.5,微信,出货成功,平台,0.0,os-xL0rs6qXUQXFDdSWpoYTnsdVw,商品0015,东鹏特饮X1,广东省中山市,V3.0.31;rk3288;(900x1440)
112669,2018/9/26 13:02,112669qr15379381854532,1,0.11,3.5,微信,出货成功,平台,0.0,os-xL0rs6qXUQXFDdSWpoYTnsdVw,商品0015,东鹏特饮X1,广东省中山市,V3.0.31;rk3288;(900x1440)
112669,2018/9/26 13:02,112669qr15379381854532,1,0.11,3.5,微信,出货成功,平台,0.0,os-xL0rs6qXUQXFDdSWpoYTnsdVw,商品0015,东鹏特饮X1,广东省中山市,V3.0.31;rk3288;(900x1440)
113010,2018/9/26 12:59,113010qr15379379847370,1,0.18,3.5,微信,出货成功,平台,0.0,os-xL0jtweZH8P3-qyeBUBsPzECM,商品0015,东鹏特饮X1,广东省深圳市龙岗区,V3.0.35;rk3288;(900x1440)
113152,2018/9/26 12:39,113152qr15379368238092,1,0.06,3.5,微信,出货成功,平台,0.0,os-xL0q7ZkddM3Q1NsWWWBPEFAdo,商品0015,东鹏特饮X1,广东省珠海市香洲区,V3.0.33;rk3288;(900x1440)
113013,2018/9/26 12:20,113013qr15379356163814,1,0.19,3.5,微信,出货成功,平台,0.0,os-xL0s7A1_pljw_XfDdM_LV3FCk,商品0015,东鹏特饮X1,广东省深圳市龙岗区,V3.0.35;rk3288;(900x1440)
113070,2018/9/26 10:13,113070qr15379279405049,1,0.09,3.5,微信,出货成功,平台,0.0,os-xL0hVAilaO5KwTsTqBB_JANFc,商品0015,东鹏特饮X1,广东省东莞市,V3.0.35;rk3288;(900x1440)
113021,2018/9/26 10:11,113021qr15379278597888,1,0.08,3.5,微信,出货成功,平台,0.0,os-xL0iJK9yV6Ul8H97t_paN1yrQ,商品0015,东鹏特饮X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113089,2018/9/26 9:31,113089qr15379255074520,1,0.07,3.5,微信,出货成功,平台,0.0,os-xL0qblHxJZhSOdkvyk5HzmpXs,商品0015,东鹏特饮X1,广东省东莞市,V3.0.33;rk3288;(900x1440)
113089,2018/9/26 9:31,113089qr15379255074520,1,0.07,3.5,微信,出货成功,平台,0.0,os-xL0qblHxJZhSOdkvyk5HzmpXs,商品0015,东鹏特饮X1,广东省东莞市,V3.0.33;rk3288;(900x1440)
112667,2018/9/26 9:09,112667qr15379241833297,1,0.07,3.5,微信,出货成功,平台,0.0,ooCjVwJqQw7KvTY5K-e_ozpuAS8o,商品0015,东鹏特饮X1,广东省中山市,V3.0.31;rk3288;(900x1440)
112667,2018/9/26 9:09,112667qr15379241833297,1,0.07,3.5,微信,出货成功,平台,0.0,ooCjVwJqQw7KvTY5K-e_ozpuAS8o,商品0015,东鹏特饮X1,广东省中山市,V3.0.31;rk3288;(900x1440)
113109,2018/9/26 8:31,113109qr15379219378112,1,0.08,3.5,微信,出货成功,平台,0.0,os-xL0s-zuXGTk9IeH8q0Dfb3kpo,商品0015,东鹏特饮X1,广东省广州市天河区,V3.0.33;rk3288;(900x1440)
113010,2018/9/26 8:15,113010qr15379209479503,1,0.11,3.5,微信,出货成功,平台,0.0,os-xL0tM8pJzB2FG8XuYgetCJAFk,商品0015,东鹏特饮X1,广东省深圳市龙岗区,V3.0.35;rk3288;(900x1440)
113010,2018/9/26 8:15,113010qr15379209479503,1,0.11,3.5,微信,出货成功,平台,0.0,os-xL0tM8pJzB2FG8XuYgetCJAFk,商品0015,东鹏特饮X1,广东省深圳市龙岗区,V3.0.35;rk3288;(900x1440)
113010,2018/9/26 8:15,113010qr15379209479503,1,0.11,3.5,微信,出货成功,平台,0.0,os-xL0tM8pJzB2FG8XuYgetCJAFk,商品0015,东鹏特饮X1,广东省深圳市龙岗区,V3.0.35;rk3288;(900x1440)
113544,2018/9/26 8:01,113544qr15379201335042,1,0.21,3.5,微信,出货成功,平台,0.0,os-xL0vkYvYAEj8ua48CRsBfAmfY,商品0015,东鹏特饮X1,广东省广州市花都区,V3.0.37.2;rk3288;(900x1440)
113010,2018/9/26 7:50,113010qr15379194228498,1,0.15,3.5,微信,出货成功,平台,0.0,os-xL0ieN_wmouS7Xvg2nsb69t1o,商品0015,东鹏特饮X1,广东省深圳市龙岗区,V3.0.35;rk3288;(900x1440)
113010,2018/9/26 7:50,113010qr15379194228498,1,0.15,3.5,微信,出货成功,平台,0.0,os-xL0ieN_wmouS7Xvg2nsb69t1o,商品0015,东鹏特饮X1,广东省深圳市龙岗区,V3.0.35;rk3288;(900x1440)
112802,2018/9/26 7:35,112802qr15379185072321,1,0.07,3.5,微信,出货成功,平台,0.0,os-xL0sZsxzcwlSxbAQWFkxVJyzQ,商品0015,东鹏特饮X1,广东省东莞市,V3.0.35;rk3288;(900x1440)
113612,2018/9/26 4:51,113612qr15379086643760,1,0.07,3.5,微信,出货成功,平台,0.0,ooCjVwJqQw7KvTY5K-e_ozpuAS8o,商品0015,东鹏特饮X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
112876,2018/9/26 3:46,112876qr15379047918997,1,0.1,3.5,微信,出货成功,平台,0.0,os-xL0pgE7VddZ9nakM9u9jZc5eM,商品0015,东鹏特饮X1,广东省东莞市,V3.0.35;rk3288;(900x1440)
112876,2018/9/26 3:46,112876qr15379047918997,1,0.1,3.5,微信,出货成功,平台,0.0,os-xL0pgE7VddZ9nakM9u9jZc5eM,商品0015,东鹏特饮X1,广东省东莞市,V3.0.35;rk3288;(900x1440)
112835,2018/9/26 1:53,112835qr15378980353332,1,0.12,3.5,支付宝,出货成功,平台,0.0,os-xL0uTBvA0KJ_dIePG-Pq_SQIQ,商品0015,东鹏特饮X1,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112835,2018/9/26 1:53,112835qr15378980353332,1,0.12,3.5,支付宝,出货成功,平台,0.0,os-xL0uTBvA0KJ_dIePG-Pq_SQIQ,商品0015,东鹏特饮X1,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
113068,2018/9/25 22:35,113068qr15378862137164,1,0.07,3.5,支付宝,出货成功,平台,0.0,os-xL0umSJqJOWx6rEuZ35fmJzvg,商品0015,东鹏特饮X1,广东省东莞市,V3.0.33;rk3288;(900x1440)
113128,2018/9/25 22:32,113128qr15378860376545,1,0.08,3.5,微信,出货成功,平台,0.0,os-xL0qug8517TsY1fWRMxK4pXGY,商品0015,东鹏特饮X1,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
113128,2018/9/25 22:32,113128qr15378860376545,1,0.08,3.5,微信,出货成功,平台,0.0,os-xL0qug8517TsY1fWRMxK4pXGY,商品0015,东鹏特饮X1,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112667,2018/9/25 22:16,112667qr15378850001324,1,0.06,3.5,微信,出货成功,平台,0.0,os-xL0vdM1bfncAZC4OXEF5edfx0,商品0015,东鹏特饮X1,广东省中山市,V3.0.31;rk3288;(900x1440)
113014,2018/9/25 21:37,113014qr15378826186969,1,0.08,3.5,微信,出货成功,平台,0.0,os-xL0ipNMpCw2pXbyO-wgQNbKnI,商品0015,东鹏特饮X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113612,2018/9/25 21:19,113612dc15378815834836,1,0.0,3.5,现金,出货成功,售货机自收,0.0,os-xL0uOCO_-3TG6Y3vrNVmLv4-A,商品0015,东鹏特饮X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
